timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1632247769355,544,GET /tasks/id,200,,Find Tasks Group 3-14,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,471,0,0
1632247769353,559,GET /tasks,200,,Find Tasks Group 3-9,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,477,0,0
1632247769481,448,GET /tasks/id,200,,Find Tasks Group 3-3,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,353,0,0
1632247769485,449,GET /tasks/id,200,,Find Tasks Group 3-1,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,350,0,0
1632247769500,445,GET /tasks,200,,Find Tasks Group 3-13,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,357,0,0
1632247769537,422,GET /tasks/id,200,,Find Tasks Group 3-2,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,321,0,0
1632247769539,425,GET /tasks,200,,Find Tasks Group 3-8,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,319,0,0
1632247769494,481,GET /tasks/id,200,,Find Tasks Group 3-20,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,366,0,0
1632247769476,508,GET /tasks,200,,Find Tasks Group 3-16,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,385,0,0
1632247769466,532,GET /tasks,200,,Find Tasks Group 3-5,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,396,0,0
1632247769523,488,GET /tasks,200,,Find Tasks Group 3-11,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,339,0,0
1632247769533,482,GET /tasks/id,200,,Find Tasks Group 3-18,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,329,0,0
1632247769519,526,GET /tasks/id,200,,Find Tasks Group 3-7,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,345,0,0
1632247769522,527,GET /tasks/id,200,,Find Tasks Group 3-10,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,345,0,0
1632247769528,522,GET /tasks,200,,Find Tasks Group 3-15,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,337,0,0
1632247769492,571,GET /tasks,200,,Find Tasks Group 3-12,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,389,0,0
1632247762100,8014,POST /task,201,,Manage Tasks Group 2-20,text,true,,729,616,20,40,http://localhost:8080/api/v1/tasks,8011,0,0
1632247769530,619,GET /tasks/id,200,,Find Tasks Group 3-19,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,611,0,0
1632247769825,395,GET /tasks/id,200,,Find Tasks Group 3-17,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,338,0,0
1632247769867,354,GET /tasks/id,200,,Find Tasks Group 3-4,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,299,0,0
1632247769893,375,GET /tasks,200,,Find Tasks Group 3-6,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,285,0,0
1632247769897,377,GET /tasks,200,,Find Tasks Group 3-14,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,288,0,0
1632247769910,372,GET /tasks/id,200,,Find Tasks Group 3-9,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,298,0,0
1632247769927,367,GET /tasks,200,,Find Tasks Group 3-3,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,288,0,0
1632247769944,352,GET /tasks/id,200,,Find Tasks Group 3-13,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,275,0,0
1632247769932,379,GET /tasks,200,,Find Tasks Group 3-1,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,296,0,0
1632247769974,344,GET /tasks,200,,Find Tasks Group 3-20,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,260,0,0
1632247769962,382,GET /tasks/id,200,,Find Tasks Group 3-8,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,274,0,0
1632247769982,365,GET /tasks/id,200,,Find Tasks Group 3-16,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,257,0,0
1632247769996,363,GET /tasks/id,200,,Find Tasks Group 3-5,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,245,0,0
1632247769958,402,GET /tasks,200,,Find Tasks Group 3-2,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,287,0,0
1632247770013,367,GET /tasks,200,,Find Tasks Group 3-18,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,241,0,0
1632247770030,352,GET /tasks/id,200,,Find Tasks Group 3-11,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,229,0,0
1632247770048,345,GET /tasks,200,,Find Tasks Group 3-10,text,true,,1445,346,20,40,http://localhost:8080/api/v1/tasks,212,0,0
1632247770061,336,GET /tasks/id,200,,Find Tasks Group 3-12,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,202,0,0
1632247770048,355,GET /tasks/id,200,,Find Tasks Group 3-15,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,217,0,0
1632247762405,8075,POST /task,201,,Manage Tasks Group 2-12,text,true,,729,616,20,40,http://localhost:8080/api/v1/tasks,8025,0,0
1632247770043,448,GET /tasks,200,,Find Tasks Group 3-7,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,418,0,0
1632247770147,378,GET /tasks,200,,Find Tasks Group 3-19,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,314,0,0
1632247770222,311,GET /tasks,200,,Find Tasks Group 3-17,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,243,0,0
1632247770223,318,GET /tasks,200,,Find Tasks Group 3-4,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,247,0,0
1632247770269,274,GET /tasks/id,200,,Find Tasks Group 3-6,text,true,,609,348,20,39,http://localhost:8080/api/v1/tasks/1,207,0,0
1632247770275,334,GET /tasks/id,200,,Find Tasks Group 3-14,text,true,,609,348,20,39,http://localhost:8080/api/v1/tasks/1,201,0,0
1632247770283,339,GET /tasks,200,,Find Tasks Group 3-9,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,197,0,0
1632247770295,329,GET /tasks/id,200,,Find Tasks Group 3-3,text,true,,609,348,20,39,http://localhost:8080/api/v1/tasks/1,187,0,0
1632247770319,319,GET /tasks/id,200,,Find Tasks Group 3-20,text,true,,609,348,20,39,http://localhost:8080/api/v1/tasks/1,174,0,0
1632247770296,375,GET /tasks,200,,Find Tasks Group 3-13,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,198,0,0
1632247770398,280,GET /tasks,200,,Find Tasks Group 3-12,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,122,0,0
1632247770404,285,GET /tasks,200,,Find Tasks Group 3-15,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,119,0,0
1632247770380,317,GET /tasks/id,200,,Find Tasks Group 3-18,text,true,,609,348,20,39,http://localhost:8080/api/v1/tasks/1,143,0,0
1632247770393,315,GET /tasks/id,200,,Find Tasks Group 3-10,text,true,,609,348,20,39,http://localhost:8080/api/v1/tasks/1,130,0,0
1632247770312,405,GET /tasks/id,200,,Find Tasks Group 3-1,text,true,,609,348,20,39,http://localhost:8080/api/v1/tasks/1,181,0,0
1632247770345,383,GET /tasks,200,,Find Tasks Group 3-8,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,179,0,0
1632247770359,372,GET /tasks,200,,Find Tasks Group 3-5,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,166,0,0
1632247770348,412,GET /tasks,200,,Find Tasks Group 3-16,text,true,,1445,346,20,39,http://localhost:8080/api/v1/tasks,180,0,0
1632247770360,408,GET /tasks/id,200,,Find Tasks Group 3-2,text,true,,609,348,20,39,http://localhost:8080/api/v1/tasks/1,248,0,0
1632247762699,8157,POST /task,201,,Manage Tasks Group 2-9,text,true,,729,616,19,39,http://localhost:8080/api/v1/tasks,8146,0,0
1632247770382,474,GET /tasks,200,,Find Tasks Group 3-11,text,true,,1445,346,20,38,http://localhost:8080/api/v1/tasks,469,0,0
1632247770525,369,GET /tasks/id,200,,Find Tasks Group 3-19,text,true,,609,348,20,38,http://localhost:8080/api/v1/tasks/1,340,0,0
1632247770541,354,GET /tasks/id,200,,Find Tasks Group 3-4,text,true,,609,348,20,38,http://localhost:8080/api/v1/tasks/1,328,0,0
1632247770543,418,GET /tasks,200,,Find Tasks Group 3-6,text,true,,1445,346,20,38,http://localhost:8080/api/v1/tasks,332,0,0
1632247770533,430,GET /tasks/id,200,,Find Tasks Group 3-17,text,true,,609,348,20,38,http://localhost:8080/api/v1/tasks/1,345,0,0
1632247770492,476,GET /tasks/id,200,,Find Tasks Group 3-7,text,true,,609,348,20,38,http://localhost:8080/api/v1/tasks/1,392,0,0
1632247770610,359,GET /tasks,200,,Find Tasks Group 3-14,text,true,,1445,346,20,38,http://localhost:8080/api/v1/tasks,279,0,0
1632247770623,349,GET /tasks/id,200,,Find Tasks Group 3-9,text,true,,609,348,20,38,http://localhost:8080/api/v1/tasks/1,270,0,0
